created_date,pick_city_name,pick_district_name,timeslot,gross_order,net_order,cancel_order,cnd
2022-05-23,Hai Phong City,Hong Bang District,14,45,33,12,8
2022-05-23,Hai Phong City,Hong Bang District,15,42,34,8,7
2022-05-23,Hai Phong City,Hong Bang District,16,40,37,3,1
2022-05-23,Hai Phong City,Hong Bang District,17,24,20,4,0
2022-05-23,Hai Phong City,Hong Bang District,18,54,46,8,2
2022-05-23,Hai Phong City,Hong Bang District,19,49,43,6,2
2022-05-23,Hai Phong City,Hong Bang District,20,34,21,13,4
2022-05-23,Hai Phong City,Hong Bang District,21,18,12,6,2
2022-05-23,Hai Phong City,Kien An District,8,6,1,5,4
2022-05-23,Hai Phong City,Kien An District,9,7,5,2,2
2022-05-23,Hai Phong City,Kien An District,10,6,4,2,0
2022-05-23,Hai Phong City,Kien An District,11,5,2,3,0
2022-05-23,Hai Phong City,Kien An District,12,8,8,0,0
2022-05-23,Hai Phong City,Kien An District,13,6,2,4,4
2022-05-23,Hai Phong City,Kien An District,14,10,6,4,3
2022-05-23,Hai Phong City,Kien An District,15,6,2,4,4
2022-05-23,Hai Phong City,Kien An District,16,3,3,0,0
2022-05-23,Hai Phong City,Kien An District,17,13,5,8,5
2022-05-23,Hai Phong City,Kien An District,18,3,2,1,1
2022-05-23,Hai Phong City,Kien An District,19,7,6,1,1
2022-05-23,Hai Phong City,Kien An District,20,11,5,6,4
2022-05-23,Hai Phong City,Kien An District,21,6,0,6,4
2022-05-23,Hai Phong City,Le Chan District,0,1,1,0,0
2022-05-23,Hai Phong City,Le Chan District,1,1,0,1,1
2022-05-23,Hai Phong City,Le Chan District,2,2,2,0,0
2022-05-23,Hai Phong City,Le Chan District,6,1,1,0,0
2022-05-23,Hai Phong City,Le Chan District,7,32,15,17,13
2022-05-23,Hai Phong City,Le Chan District,8,80,57,23,15
2022-05-23,Hai Phong City,Le Chan District,9,65,57,8,1
2022-05-23,Hai Phong City,Le Chan District,10,152,128,24,0
2022-05-23,Hai Phong City,Le Chan District,11,248,228,20,6
2022-05-23,Hai Phong City,Le Chan District,12,185,168,17,1
2022-05-23,Hai Phong City,Le Chan District,13,123,111,12,5
2022-05-23,Hai Phong City,Le Chan District,14,146,129,17,7
2022-05-23,Hai Phong City,Le Chan District,15,179,146,33,14
2022-05-23,Hai Phong City,Le Chan District,16,147,136,11,0
2022-05-23,Hai Phong City,Le Chan District,17,141,128,13,2
2022-05-23,Hai Phong City,Le Chan District,18,192,172,20,2
2022-05-23,Hai Phong City,Le Chan District,19,161,139,22,5
2022-05-23,Hai Phong City,Le Chan District,20,118,101,17,4
2022-05-23,Hai Phong City,Le Chan District,21,63,53,10,5
2022-05-23,Hai Phong City,Ngo Quyen District,4,1,1,0,0
2022-05-23,Hai Phong City,Ngo Quyen District,7,31,19,12,10
2022-05-23,Hai Phong City,Ngo Quyen District,8,72,54,18,8
2022-05-23,Hai Phong City,Ngo Quyen District,9,71,64,7,0
2022-05-23,Hai Phong City,Ngo Quyen District,10,107,97,10,1
2022-05-23,Hai Phong City,Ngo Quyen District,11,207,177,30,11
2022-05-23,Hai Phong City,Ngo Quyen District,12,131,117,14,0
2022-05-23,Hai Phong City,Ngo Quyen District,13,96,78,18,7
2022-05-23,Hai Phong City,Ngo Quyen District,14,130,109,21,10
2022-05-23,Hai Phong City,Ngo Quyen District,15,121,106,15,2
2022-05-23,Hai Phong City,Ngo Quyen District,16,80,72,8,2
2022-05-23,Hai Phong City,Ngo Quyen District,17,99,86,13,1
2022-05-23,Hai Phong City,Ngo Quyen District,18,134,122,12,4
2022-05-23,Hai Phong City,Ngo Quyen District,19,112,103,9,2
2022-05-23,Hai Phong City,Ngo Quyen District,20,108,94,14,1
2022-05-23,Hai Phong City,Ngo Quyen District,21,46,33,13,3
2022-05-23,Hai Phong City,Thuy Nguyen,10,1,0,1,1
2022-05-23,Hai Phong City,Thuy Nguyen,11,1,0,1,1
2022-05-23,Hai Phong City,Thuy Nguyen,12,2,0,2,2
2022-05-23,Hai Phong City,Thuy Nguyen,13,1,0,1,1
2022-05-23,Hai Phong City,Thuy Nguyen,16,2,0,2,1
2022-05-23,Hai Phong City,Thuy Nguyen,18,1,0,1,1
2022-05-23,Hai Phong City,Thuy Nguyen,20,1,0,1,1
2022-05-23,Hue City,Hue City,0,4,1,3,0
2022-05-23,Hue City,Hue City,1,2,1,1,0
2022-05-23,Hue City,Hue City,3,1,1,0,0
2022-05-23,Hue City,Hue City,5,3,3,0,0
2022-05-23,Hue City,Hue City,6,62,51,11,6
2022-05-23,Hue City,Hue City,7,200,180,20,3
2022-05-23,Hue City,Hue City,8,269,248,21,0
2022-05-23,Hue City,Hue City,9,280,257,23,0
2022-05-23,Hue City,Hue City,10,406,373,33,1
2022-05-23,Hue City,Hue City,11,812,750,62,14
2022-05-23,Hue City,Hue City,12,524,487,37,3
2022-05-23,Hue City,Hue City,13,304,277,27,0
2022-05-23,Hue City,Hue City,14,345,313,32,4
2022-05-23,Hue City,Hue City,15,373,355,18,0
2022-05-23,Hue City,Hue City,16,283,262,21,1
2022-05-23,Hue City,Hue City,17,378,358,20,2
2022-05-23,Hue City,Hue City,18,513,478,35,2
2022-05-23,Hue City,Hue City,19,487,458,29,0
2022-05-23,Hue City,Hue City,20,374,329,45,2
2022-05-23,Hue City,Hue City,21,216,192,24,3
2022-05-23,Hue City,Hue City,22,1,0,1,0
2022-05-23,Hue City,Hue City,23,2,0,2,0
2022-05-23,Hue City,Huong Thuy,11,1,1,0,0
2022-05-23,Hue City,Huong Thuy,15,1,1,0,0
2022-05-23,Hue City,Huong Thuy,17,1,1,0,0
2022-05-23,Hue City,Huong Thuy,20,1,1,0,0
2022-05-23,Hue City,Huong Thuy,21,1,1,0,0
2022-05-23,Hue City,Huong Tra,15,1,1,0,0
2022-05-23,Hue City,Huong Tra,17,1,0,1,0
2022-05-23,Hue City,Huong Tra,18,1,1,0,0
2022-05-23,Hue City,Huong Tra,21,1,1,0,0
2022-05-23,Hue City,Phu Vang,6,1,0,1,1
2022-05-23,Hue City,Phu Vang,8,3,3,0,0
2022-05-23,Hue City,Phu Vang,11,1,1,0,0
2022-05-23,Hue City,Phu Vang,12,2,2,0,0
2022-05-23,Hue City,Phu Vang,16,1,1,0,0
2022-05-23,Hue City,Phu Vang,18,4,2,2,1
2022-05-23,Hue City,Phu Vang,19,2,2,0,0
2022-05-23,Hue City,Phu Vang,20,1,0,1,0
2022-05-23,Hue City,Phu Vang,21,2,1,1,0
2022-05-23,Vung Tau,Ba Ria City,8,2,0,2,2
2022-05-23,Vung Tau,Ba Ria City,9,7,2,5,4
2022-05-23,Vung Tau,Ba Ria City,10,4,1,3,1
2022-05-23,Vung Tau,Ba Ria City,11,10,5,5,5
2022-05-23,Vung Tau,Ba Ria City,12,7,1,6,6
2022-05-23,Vung Tau,Ba Ria City,13,5,2,3,3
2022-05-23,Vung Tau,Ba Ria City,14,8,3,5,5
2022-05-23,Vung Tau,Ba Ria City,15,4,1,3,3
2022-05-23,Vung Tau,Ba Ria City,16,3,0,3,3
2022-05-23,Vung Tau,Ba Ria City,17,4,0,4,4
2022-05-23,Vung Tau,Ba Ria City,18,11,0,11,10
2022-05-23,Vung Tau,Ba Ria City,19,8,0,8,8
2022-05-23,Vung Tau,Ba Ria City,20,4,0,4,4
2022-05-23,Vung Tau,Vung Tau City,1,4,2,2,0
2022-05-23,Vung Tau,Vung Tau City,5,6,4,2,2
2022-05-23,Vung Tau,Vung Tau City,6,38,27,11,7
2022-05-23,Vung Tau,Vung Tau City,7,125,110,15,10
2022-05-23,Vung Tau,Vung Tau City,8,140,123,17,9
2022-05-23,Vung Tau,Vung Tau City,9,114,108,6,1
2022-05-23,Vung Tau,Vung Tau City,10,190,175,15,2
2022-05-23,Vung Tau,Vung Tau City,11,359,328,31,6
2022-05-23,Vung Tau,Vung Tau City,12,293,273,20,1
2022-05-23,Vung Tau,Vung Tau City,13,197,188,9,0
2022-05-23,Vung Tau,Vung Tau City,14,214,203,11,4
2022-05-23,Vung Tau,Vung Tau City,15,189,173,16,7
2022-05-23,Vung Tau,Vung Tau City,16,179,167,12,0
2022-05-23,Vung Tau,Vung Tau City,17,226,207,19,5
2022-05-23,Vung Tau,Vung Tau City,18,230,209,21,6
2022-05-23,Vung Tau,Vung Tau City,19,247,227,20,2
2022-05-23,Vung Tau,Vung Tau City,20,200,173,27,9
2022-05-23,Vung Tau,Vung Tau City,21,102,80,22,12
2022-05-23,Vung Tau,Vung Tau City,23,1,0,1,1
2022-05-24,Binh Duong,Ben Cat,13,1,0,1,1
2022-05-24,Binh Duong,Ben Cat,14,1,0,1,1
2022-05-24,Binh Duong,Ben Cat,15,1,0,1,1
2022-05-24,Binh Duong,Ben Cat,19,1,0,1,1
2022-05-24,Binh Duong,Di An,7,5,0,5,5
2022-05-24,Binh Duong,Di An,8,16,5,11,10
2022-05-24,Binh Duong,Di An,9,13,9,4,4
2022-05-24,Binh Duong,Di An,10,18,14,4,2
2022-05-24,Binh Duong,Di An,11,36,18,18,13
2022-05-24,Binh Duong,Di An,12,32,23,9,6
2022-05-24,Binh Duong,Di An,13,30,20,10,7
2022-05-24,Binh Duong,Di An,14,24,18,6,5
2022-05-24,Binh Duong,Di An,15,38,15,23,19
2022-05-24,Binh Duong,Di An,16,31,21,10,4
2022-05-24,Binh Duong,Di An,17,25,14,11,7
2022-05-24,Binh Duong,Di An,18,22,15,7,5
2022-05-24,Binh Duong,Di An,19,22,12,10,6
2022-05-24,Binh Duong,Di An,20,5,2,3,2
2022-05-24,Binh Duong,Di An,21,5,2,3,2
2022-05-24,Binh Duong,Phu Giao,13,1,0,1,0
2022-05-24,Binh Duong,Tan Uyen,9,1,0,1,1
2022-05-24,Binh Duong,Tan Uyen,11,3,3,0,0
2022-05-24,Binh Duong,Tan Uyen,12,1,0,1,0
2022-05-24,Binh Duong,Tan Uyen,13,1,0,1,1
2022-05-24,Binh Duong,Tan Uyen,16,2,1,1,1
2022-05-24,Binh Duong,Tan Uyen,17,1,0,1,1
2022-05-24,Binh Duong,Tan Uyen,18,1,1,0,0
2022-05-24,Binh Duong,Thu Dau Mot Town,2,2,2,0,0
2022-05-24,Binh Duong,Thu Dau Mot Town,5,1,1,0,0
2022-05-24,Binh Duong,Thu Dau Mot Town,6,35,31,4,2
2022-05-24,Binh Duong,Thu Dau Mot Town,7,125,114,11,3
2022-05-24,Binh Duong,Thu Dau Mot Town,8,204,191,13,3
2022-05-24,Binh Duong,Thu Dau Mot Town,9,251,232,19,3
2022-05-24,Binh Duong,Thu Dau Mot Town,10,365,341,24,0
2022-05-24,Binh Duong,Thu Dau Mot Town,11,623,589,34,7
2022-05-24,Binh Duong,Thu Dau Mot Town,12,410,386,24,3
2022-05-24,Binh Duong,Thu Dau Mot Town,13,426,396,30,1
2022-05-24,Binh Duong,Thu Dau Mot Town,14,323,310,13,3
2022-05-24,Binh Duong,Thu Dau Mot Town,15,313,284,29,3
2022-05-24,Binh Duong,Thu Dau Mot Town,16,266,257,9,2
2022-05-24,Binh Duong,Thu Dau Mot Town,17,328,316,12,0
2022-05-24,Binh Duong,Thu Dau Mot Town,18,386,372,14,1
2022-05-24,Binh Duong,Thu Dau Mot Town,19,334,315,19,0
2022-05-24,Binh Duong,Thu Dau Mot Town,20,262,247,15,2
2022-05-24,Binh Duong,Thu Dau Mot Town,21,108,97,11,1
2022-05-24,Binh Duong,Thu Dau Mot Town,22,1,0,1,0
2022-05-24,Binh Duong,Thuan An,6,3,1,2,2
2022-05-24,Binh Duong,Thuan An,7,6,2,4,4
2022-05-24,Binh Duong,Thuan An,8,13,7,6,5
2022-05-24,Binh Duong,Thuan An,9,35,29,6,5
2022-05-24,Binh Duong,Thuan An,10,64,49,15,10
2022-05-24,Binh Duong,Thuan An,11,71,58,13,8
2022-05-24,Binh Duong,Thuan An,12,64,58,6,5
2022-05-24,Binh Duong,Thuan An,13,61,44,17,14
2022-05-24,Binh Duong,Thuan An,14,51,38,13,12
2022-05-24,Binh Duong,Thuan An,15,36,32,4,2
2022-05-24,Binh Duong,Thuan An,16,30,25,5,2
2022-05-24,Binh Duong,Thuan An,17,44,36,8,4
2022-05-24,Binh Duong,Thuan An,18,46,39,7,4
2022-05-24,Binh Duong,Thuan An,19,44,34,10,4
2022-05-24,Binh Duong,Thuan An,20,34,24,10,5
2022-05-24,Binh Duong,Thuan An,21,15,8,7,5
2022-05-24,Can Tho City,Binh Thuy District,6,2,2,0,0
2022-05-24,Can Tho City,Binh Thuy District,8,2,1,1,0
2022-05-24,Can Tho City,Binh Thuy District,9,5,5,0,0
2022-05-24,Can Tho City,Binh Thuy District,10,3,3,0,0
2022-05-24,Can Tho City,Binh Thuy District,11,12,11,1,0
2022-05-24,Can Tho City,Binh Thuy District,12,8,7,1,0
2022-05-24,Can Tho City,Binh Thuy District,13,16,13,3,0
2022-05-24,Can Tho City,Binh Thuy District,14,14,14,0,0
2022-05-24,Can Tho City,Binh Thuy District,15,15,12,3,2
2022-05-24,Can Tho City,Binh Thuy District,16,6,5,1,0
2022-05-24,Can Tho City,Binh Thuy District,17,12,10,2,0
2022-05-24,Can Tho City,Binh Thuy District,18,13,12,1,0
2022-05-24,Can Tho City,Binh Thuy District,19,18,16,2,0
2022-05-24,Can Tho City,Binh Thuy District,20,9,9,0,0
2022-05-24,Can Tho City,Binh Thuy District,21,5,3,2,2
2022-05-24,Can Tho City,Cai Rang District,6,3,2,1,1
2022-05-24,Can Tho City,Cai Rang District,7,3,3,0,0
2022-05-24,Can Tho City,Cai Rang District,8,11,8,3,3
2022-05-24,Can Tho City,Cai Rang District,9,16,13,3,2
2022-05-24,Can Tho City,Cai Rang District,10,10,9,1,0
2022-05-24,Can Tho City,Cai Rang District,11,3,3,0,0
2022-05-24,Can Tho City,Cai Rang District,12,16,13,3,2
2022-05-24,Can Tho City,Cai Rang District,13,8,8,0,0
2022-05-24,Can Tho City,Cai Rang District,14,11,10,1,0
2022-05-24,Can Tho City,Cai Rang District,15,12,11,1,1
2022-05-24,Can Tho City,Cai Rang District,16,11,8,3,1
2022-05-24,Can Tho City,Cai Rang District,17,16,14,2,0
2022-05-24,Can Tho City,Cai Rang District,18,8,8,0,0
2022-05-24,Can Tho City,Cai Rang District,19,7,7,0,0
2022-05-24,Can Tho City,Cai Rang District,20,6,6,0,0
2022-05-24,Can Tho City,Cai Rang District,21,1,1,0,0
2022-05-24,Can Tho City,Ninh Kieu District,0,2,0,2,0
2022-05-24,Can Tho City,Ninh Kieu District,1,2,1,1,0
2022-05-24,Can Tho City,Ninh Kieu District,2,2,2,0,0
2022-05-24,Can Tho City,Ninh Kieu District,4,1,1,0,0
2022-05-24,Can Tho City,Ninh Kieu District,5,2,2,0,0
2022-05-24,Can Tho City,Ninh Kieu District,6,53,46,7,1
2022-05-24,Can Tho City,Ninh Kieu District,7,134,128,6,0
2022-05-24,Can Tho City,Ninh Kieu District,8,208,195,13,0
2022-05-24,Can Tho City,Ninh Kieu District,9,292,274,18,0
2022-05-24,Can Tho City,Ninh Kieu District,10,523,497,26,0
2022-05-24,Can Tho City,Ninh Kieu District,11,832,788,44,5
2022-05-24,Can Tho City,Ninh Kieu District,12,614,587,27,0
2022-05-24,Can Tho City,Ninh Kieu District,13,495,464,31,0
2022-05-24,Can Tho City,Ninh Kieu District,14,407,391,16,0
2022-05-24,Can Tho City,Ninh Kieu District,15,362,335,27,1
2022-05-24,Can Tho City,Ninh Kieu District,16,432,416,16,0
2022-05-24,Can Tho City,Ninh Kieu District,17,490,477,13,0
2022-05-24,Can Tho City,Ninh Kieu District,18,539,511,28,0
2022-05-24,Can Tho City,Ninh Kieu District,19,468,446,22,0
2022-05-24,Can Tho City,Ninh Kieu District,20,401,382,19,0
2022-05-24,Can Tho City,Ninh Kieu District,21,196,176,20,0
2022-05-24,Can Tho City,Ninh Kieu District,22,1,1,0,0
2022-05-24,Can Tho City,O Mon District,18,1,0,1,1
2022-05-24,Can Tho City,Thoi Lai,12,1,0,1,1
2022-05-24,Dong Nai,Bien Hoa City,0,1,1,0,0
2022-05-24,Dong Nai,Bien Hoa City,1,1,1,0,0
2022-05-24,Dong Nai,Bien Hoa City,4,1,1,0,0
2022-05-24,Dong Nai,Bien Hoa City,5,3,2,1,0
2022-05-24,Dong Nai,Bien Hoa City,6,36,23,13,10
2022-05-24,Dong Nai,Bien Hoa City,7,145,120,25,5
2022-05-24,Dong Nai,Bien Hoa City,8,304,269,35,6
2022-05-24,Dong Nai,Bien Hoa City,9,447,404,43,4
2022-05-24,Dong Nai,Bien Hoa City,10,704,652,52,11
2022-05-24,Dong Nai,Bien Hoa City,11,1139,1046,93,17
2022-05-24,Dong Nai,Bien Hoa City,12,847,785,62,6
2022-05-24,Dong Nai,Bien Hoa City,13,819,764,55,11
2022-05-24,Dong Nai,Bien Hoa City,14,667,602,65,12
2022-05-24,Dong Nai,Bien Hoa City,15,520,475,45,9
2022-05-24,Dong Nai,Bien Hoa City,16,498,461,37,7
2022-05-24,Dong Nai,Bien Hoa City,17,569,527,42,8
2022-05-24,Dong Nai,Bien Hoa City,18,632,590,42,8
2022-05-24,Dong Nai,Bien Hoa City,19,680,632,48,10
2022-05-24,Dong Nai,Bien Hoa City,20,474,411,63,14
2022-05-24,Dong Nai,Bien Hoa City,21,232,172,60,22
2022-05-24,Dong Nai,Bien Hoa City,22,2,0,2,0
2022-05-24,Dong Nai,Long Khanh,14,1,0,1,1
2022-05-24,Dong Nai,Long Thanh,11,4,0,4,4
2022-05-24,Dong Nai,Long Thanh,13,1,0,1,1
2022-05-24,Dong Nai,Long Thanh,14,1,0,1,1
2022-05-24,Dong Nai,Long Thanh,16,2,0,2,2
2022-05-24,Dong Nai,Long Thanh,19,2,0,2,2
2022-05-24,Dong Nai,Long Thanh,20,3,0,3,2
2022-05-24,Dong Nai,Nhon trach,16,1,0,1,1
2022-05-24,Dong Nai,Nhon trach,17,1,0,1,1
2022-05-24,Dong Nai,Trang Bom,10,1,0,1,1
2022-05-24,Dong Nai,Trang Bom,14,1,0,1,1
2022-05-24,Dong Nai,Trang Bom,19,1,0,1,1
2022-05-24,Dong Nai,Trang Bom,21,2,0,2,1
2022-05-24,Hai Phong City,An Duong,1,1,0,1,1
2022-05-24,Hai Phong City,An Duong,7,1,1,0,0
2022-05-24,Hai Phong City,An Duong,8,3,1,2,2
2022-05-24,Hai Phong City,An Duong,9,4,0,4,2
2022-05-24,Hai Phong City,An Duong,10,3,2,1,0
2022-05-24,Hai Phong City,An Duong,11,4,1,3,3
2022-05-24,Hai Phong City,An Duong,12,1,1,0,0
2022-05-24,Hai Phong City,An Duong,13,2,0,2,1
2022-05-24,Hai Phong City,An Duong,14,4,1,3,2
2022-05-24,Hai Phong City,An Duong,15,1,0,1,1
2022-05-24,Hai Phong City,An Duong,16,1,1,0,0
2022-05-24,Hai Phong City,An Duong,17,1,1,0,0
2022-05-24,Hai Phong City,An Duong,18,1,1,0,0
2022-05-24,Hai Phong City,An Duong,19,1,0,1,1
2022-05-24,Hai Phong City,An Duong,20,2,0,2,2
2022-05-24,Hai Phong City,An Duong,21,2,1,1,1
2022-05-24,Hai Phong City,Do Son District,21,1,0,1,1
2022-05-24,Hai Phong City,Hai An District,7,4,4,0,0
2022-05-24,Hai Phong City,Hai An District,8,13,9,4,2
2022-05-24,Hai Phong City,Hai An District,9,13,13,0,0
2022-05-24,Hai Phong City,Hai An District,10,28,24,4,1
2022-05-24,Hai Phong City,Hai An District,11,40,36,4,3
2022-05-24,Hai Phong City,Hai An District,12,24,22,2,0
2022-05-24,Hai Phong City,Hai An District,13,22,16,6,1
2022-05-24,Hai Phong City,Hai An District,14,12,9,3,0
2022-05-24,Hai Phong City,Hai An District,15,12,12,0,0
2022-05-24,Hai Phong City,Hai An District,16,19,17,2,2
2022-05-24,Hai Phong City,Hai An District,17,14,11,3,1
2022-05-24,Hai Phong City,Hai An District,18,25,23,2,1
2022-05-24,Hai Phong City,Hai An District,19,21,16,5,5
2022-05-24,Hai Phong City,Hai An District,20,26,13,13,8
2022-05-24,Hai Phong City,Hai An District,21,5,4,1,0
2022-05-24,Hai Phong City,Hai An District,22,1,0,1,0
2022-05-24,Hai Phong City,Hong Bang District,7,21,13,8,7
2022-05-24,Hai Phong City,Hong Bang District,8,38,32,6,3
2022-05-24,Hai Phong City,Hong Bang District,9,26,22,4,1
2022-05-24,Hai Phong City,Hong Bang District,10,58,53,5,0
2022-05-24,Hai Phong City,Hong Bang District,11,97,90,7,1
2022-05-24,Hai Phong City,Hong Bang District,12,39,37,2,1
2022-05-24,Hai Phong City,Hong Bang District,13,30,26,4,2
2022-05-24,Hai Phong City,Hong Bang District,14,44,24,20,15
2022-05-24,Hai Phong City,Hong Bang District,15,45,36,9,6
2022-05-24,Hai Phong City,Hong Bang District,16,42,36,6,1
2022-05-24,Hai Phong City,Hong Bang District,17,46,38,8,1
2022-05-24,Hai Phong City,Hong Bang District,18,64,45,19,9
2022-05-24,Hai Phong City,Hong Bang District,19,68,37,31,20
2022-05-24,Hai Phong City,Hong Bang District,20,65,25,40,26
2022-05-24,Hai Phong City,Hong Bang District,21,15,11,4,1
2022-05-24,Hai Phong City,Kien An District,6,1,0,1,0
2022-05-24,Hai Phong City,Kien An District,8,6,1,5,5
2022-05-24,Hai Phong City,Kien An District,9,15,6,9,8
2022-05-24,Hai Phong City,Kien An District,10,12,5,7,6
2022-05-24,Hai Phong City,Kien An District,11,5,3,2,1
2022-05-24,Hai Phong City,Kien An District,12,9,6,3,2
2022-05-24,Hai Phong City,Kien An District,13,7,2,5,1
2022-05-24,Hai Phong City,Kien An District,14,7,1,6,6
2022-05-24,Hai Phong City,Kien An District,15,6,2,4,3
2022-05-24,Hai Phong City,Kien An District,16,6,1,5,4
2022-05-24,Hai Phong City,Kien An District,17,13,1,12,11
2022-05-24,Hai Phong City,Kien An District,18,23,3,20,14
2022-05-24,Hai Phong City,Kien An District,19,18,6,12,12
2022-05-24,Hai Phong City,Kien An District,20,15,3,12,10
2022-05-24,Hai Phong City,Kien An District,21,5,0,5,4
2022-05-24,Hai Phong City,Le Chan District,6,3,0,3,2
2022-05-24,Hai Phong City,Le Chan District,7,39,23,16,7
2022-05-24,Hai Phong City,Le Chan District,8,67,51,16,10
2022-05-24,Hai Phong City,Le Chan District,9,81,70,11,1
2022-05-24,Hai Phong City,Le Chan District,10,155,129,26,2
2022-05-24,Hai Phong City,Le Chan District,11,265,234,31,5
2022-05-24,Hai Phong City,Le Chan District,12,183,171,12,1
2022-05-24,Hai Phong City,Le Chan District,13,140,121,19,9
2022-05-24,Hai Phong City,Le Chan District,14,150,108,42,26
2022-05-24,Hai Phong City,Le Chan District,15,169,135,34,12
2022-05-24,Hai Phong City,Le Chan District,16,142,130,12,3
2022-05-24,Hai Phong City,Le Chan District,17,164,142,22,2
2022-05-24,Hai Phong City,Le Chan District,18,237,188,49,22
2022-05-24,Hai Phong City,Le Chan District,19,256,182,74,42
2022-05-24,Hai Phong City,Le Chan District,20,212,118,94,79
2022-05-24,Hai Phong City,Le Chan District,21,94,62,32,16
2022-05-24,Hai Phong City,Le Chan District,22,1,0,1,0
2022-05-24,Hai Phong City,Ngo Quyen District,1,1,1,0,0
2022-05-24,Hai Phong City,Ngo Quyen District,4,1,1,0,0
2022-05-24,Hai Phong City,Ngo Quyen District,6,2,0,2,1
2022-05-24,Hai Phong City,Ngo Quyen District,7,29,17,12,8
2022-05-24,Hai Phong City,Ngo Quyen District,8,77,57,20,9
2022-05-24,Hai Phong City,Ngo Quyen District,9,57,52,5,0
2022-05-24,Hai Phong City,Ngo Quyen District,10,115,103,12,0
2022-05-24,Hai Phong City,Ngo Quyen District,11,182,157,25,7
2022-05-24,Hai Phong City,Ngo Quyen District,12,110,98,12,3
2022-05-24,Hai Phong City,Ngo Quyen District,13,92,83,9,3
2022-05-24,Hai Phong City,Ngo Quyen District,14,129,102,27,14
2022-05-24,Hai Phong City,Ngo Quyen District,15,106,98,8,5
2022-05-24,Hai Phong City,Ngo Quyen District,16,110,101,9,2
2022-05-24,Hai Phong City,Ngo Quyen District,17,132,119,13,4
2022-05-24,Hai Phong City,Ngo Quyen District,18,154,131,23,13
2022-05-24,Hai Phong City,Ngo Quyen District,19,149,115,34,23
2022-05-24,Hai Phong City,Ngo Quyen District,20,170,91,79,64
2022-05-24,Hai Phong City,Ngo Quyen District,21,81,61,20,10
2022-05-24,Hai Phong City,Thuy Nguyen,12,1,0,1,1
2022-05-24,Hai Phong City,Thuy Nguyen,16,2,1,1,1
2022-05-24,Hai Phong City,Thuy Nguyen,18,2,0,2,2
2022-05-24,Hai Phong City,Thuy Nguyen,19,2,0,2,2
2022-05-24,Hai Phong City,Thuy Nguyen,20,1,0,1,1
2022-05-24,Hue City,Hue City,0,5,3,2,0
2022-05-24,Hue City,Hue City,1,1,1,0,0
2022-05-24,Hue City,Hue City,3,1,1,0,0
2022-05-24,Hue City,Hue City,5,2,1,1,0
2022-05-24,Hue City,Hue City,6,64,61,3,1
2022-05-24,Hue City,Hue City,7,199,185,14,2
2022-05-24,Hue City,Hue City,8,285,268,17,0
2022-05-24,Hue City,Hue City,9,274,254,20,4
2022-05-24,Hue City,Hue City,10,396,362,34,0
2022-05-24,Hue City,Hue City,11,706,669,37,2
2022-05-24,Hue City,Hue City,12,478,439,39,1
2022-05-24,Hue City,Hue City,13,318,293,25,1
2022-05-24,Hue City,Hue City,14,299,276,23,7
2022-05-24,Hue City,Hue City,15,336,318,18,0
2022-05-24,Hue City,Hue City,16,317,290,27,5
2022-05-24,Hue City,Hue City,17,424,401,23,0
2022-05-24,Hue City,Hue City,18,503,471,32,1
2022-05-24,Hue City,Hue City,19,553,501,52,1
2022-05-24,Hue City,Hue City,20,413,369,44,1
2022-05-24,Hue City,Hue City,21,247,207,40,2
2022-05-24,Hue City,Hue City,22,2,0,2,0
2022-05-24,Hue City,Huong Thuy,8,1,1,0,0
2022-05-24,Hue City,Huong Thuy,9,1,1,0,0
2022-05-24,Hue City,Huong Thuy,16,1,0,1,1
2022-05-24,Hue City,Huong Thuy,19,1,0,1,0
2022-05-24,Hue City,Huong Tra,10,1,1,0,0
2022-05-24,Hue City,Huong Tra,21,1,1,0,0
2022-05-24,Hue City,Phu Vang,8,2,2,0,0
2022-05-24,Hue City,Phu Vang,9,2,2,0,0
2022-05-24,Hue City,Phu Vang,10,1,1,0,0
2022-05-24,Hue City,Phu Vang,11,2,2,0,0
2022-05-24,Hue City,Phu Vang,12,3,2,1,1
2022-05-24,Hue City,Phu Vang,13,4,2,2,0
2022-05-24,Hue City,Phu Vang,14,4,2,2,2
2022-05-24,Hue City,Phu Vang,15,2,1,1,1
2022-05-24,Hue City,Phu Vang,16,2,2,0,0
2022-05-24,Hue City,Phu Vang,17,2,2,0,0
2022-05-24,Hue City,Phu Vang,19,2,1,1,1
2022-05-24,Hue City,Phu Vang,20,2,2,0,0
2022-05-24,Hue City,Phu Vang,21,1,1,0,0
2022-05-24,Vung Tau,Ba Ria City,7,4,0,4,4
2022-05-24,Vung Tau,Ba Ria City,8,9,0,9,8
2022-05-24,Vung Tau,Ba Ria City,9,11,1,10,8
2022-05-24,Vung Tau,Ba Ria City,10,7,1,6,5
2022-05-24,Vung Tau,Ba Ria City,11,7,6,1,1
2022-05-24,Vung Tau,Ba Ria City,12,6,4,2,1
2022-05-24,Vung Tau,Ba Ria City,13,5,3,2,2
2022-05-24,Vung Tau,Ba Ria City,14,2,2,0,0
2022-05-24,Vung Tau,Ba Ria City,15,2,2,0,0
2022-05-24,Vung Tau,Ba Ria City,16,6,2,4,4
2022-05-24,Vung Tau,Ba Ria City,17,7,1,6,6
2022-05-24,Vung Tau,Ba Ria City,18,4,1,3,3
