created_date,pick_city_name,bad_weather_order,A1,total_submitted,total_delivered,cancelled_quit,cnd,incharge_period,completion_time,peak3,stack,30 days from created_date,A30,%peak3,%stack,%cnd,%g2n,%bw,cancel_by_mex_users
2022-06-06,Lam Dong,0,103,1718,1339,379,203,2.2532033426183844,24.992773631840794,435,354,2022-05-07,0.0,0.2532013969732247,0.2060535506402794,0.11816065192083819,0.7793946449359721,0.0,176
2022-06-06,Nghe An,405,168,3509,2827,682,187,2.1630448926480157,25.93353342749529,1274,173,2022-05-07,0.0,0.36306640068395557,0.04930179538330009,0.05329153605015674,0.8056426332288401,0.11541749786263893,495
2022-06-06,Quang Nam,0,29,620,402,218,135,2.2095658572479766,25.102155887230516,262,0,2022-05-07,0.0,0.42258064516129035,0.0,0.21774193548387097,0.6483870967741936,0.0,83
2022-06-06,Quang Ninh,432,57,920,674,246,116,1.3350022251891411,24.34727138643068,156,106,2022-05-07,0.0,0.16956521739130434,0.11521739130434783,0.12608695652173912,0.7326086956521739,0.46956521739130436,130
2022-06-06,Thai Nguyen,1863,185,2939,2606,333,51,0.7626929152995503,23.53920403730676,201,828,2022-05-07,0.0,0.06839060905069752,0.28172847907451515,0.01735284110241579,0.8866961551548146,0.633889077917659,282
2022-06-06,Vung Tau,0,169,4014,3178,836,485,1.1799869162640901,19.53018018018018,784,692,2022-05-07,335.0,0.19531639262580966,0.17239661185849528,0.12082710513203787,0.7917289486796213,0.0,351
2022-06-07,Bac Ninh,0,121,2221,1898,323,129,1.1277301026417634,23.225722543352603,510,412,2022-05-08,0.0,0.22962629446195407,0.1855020261143629,0.058081945069788386,0.8545700135074291,0.0,194
2022-06-07,Binh Duong,3,499,6776,5982,794,370,1.0479434586792555,20.97395902916945,210,1305,2022-05-08,1568.0,0.030991735537190084,0.19259149940968123,0.05460448642266824,0.8828217237308147,0.00044273907910271547,424
2022-06-07,Can Tho City,626,542,6983,6603,380,18,0.2714166050751416,19.792761731942132,0,146,2022-05-08,1124.0,0.0,0.020907919232421596,0.0025776886724903337,0.945582128025204,0.08964628383216383,362
2022-06-07,Dong Nai,2361,641,9662,8481,1181,447,1.1634054669703873,23.67489113804872,43,2780,2022-05-08,1401.0,0.004450424342786172,0.28772510867315254,0.04626371351687021,0.8777685779341751,0.24435934589111985,734
2022-06-07,Hai Phong City,2286,398,5538,4458,1080,552,2.290011282702207,28.098309827624803,1226,1811,2022-05-08,1020.0,0.2213795594077284,0.32701336222462984,0.09967497291440953,0.8049837486457205,0.41278439869989164,528
2022-06-07,Hue City,0,433,7191,6581,610,71,0.4307293182038599,17.857067638720128,272,364,2022-05-08,887.0,0.037825059101654845,0.050618829091920454,0.0098734529272702,0.9151717424558475,0.0,539
2022-06-07,Khanh Hoa,0,198,3594,3294,300,40,0.39501803646290334,18.933464726096624,29,460,2022-05-08,0.0,0.008069003895381191,0.12799109627156371,0.011129660545353366,0.9165275459098498,0.0,260
2022-06-07,Lam Dong,193,94,1824,1306,518,299,2.427545968882603,25.760725190839697,568,235,2022-05-08,0.0,0.31140350877192985,0.1288377192982456,0.16392543859649122,0.7160087719298246,0.10581140350877193,219
2022-06-07,Nghe An,322,157,2775,2388,387,76,1.0377916829618041,21.3030549756437,274,173,2022-05-08,0.0,0.09873873873873874,0.062342342342342344,0.02738738738738739,0.8605405405405405,0.11603603603603603,311
2022-06-07,Quang Nam,0,26,668,377,291,215,2.03150406504065,22.556772207563764,356,0,2022-05-08,0.0,0.5329341317365269,0.0,0.3218562874251497,0.5643712574850299,0.0,76
2022-06-07,Quang Ninh,584,48,996,684,312,158,2.713849765258216,26.43686131386861,393,101,2022-05-08,0.0,0.39457831325301207,0.10140562248995984,0.15863453815261044,0.6867469879518072,0.5863453815261044,154
2022-06-07,Thai Nguyen,0,201,2618,2418,200,7,0.45198795180722895,22.85398236185752,0,756,2022-05-08,0.0,0.0,0.2887700534759358,0.00267379679144385,0.9236058059587471,0.0,193
2022-06-07,Vung Tau,0,179,4040,2901,1139,836,0.8955937431152236,18.43975903614458,939,376,2022-05-08,335.0,0.23242574257425744,0.09306930693069307,0.20693069306930692,0.718069306930693,0.0,303
2022-06-08,Bac Ninh,1001,118,2412,2072,340,120,1.1325524421987445,25.528039781841517,416,419,2022-05-09,0.0,0.1724709784411277,0.17371475953565504,0.04975124378109453,0.8590381426202321,0.41500829187396354,220
2022-06-08,Binh Duong,0,496,6849,5958,891,408,0.9872204994287579,21.158123672145813,321,1031,2022-05-09,1575.0,0.04686815593517302,0.15053292451452766,0.059570740254051686,0.8699080157687253,0.0,483
2022-06-08,Can Tho City,0,573,7146,6764,382,20,0.26246259291437396,19.128973297861858,5,138,2022-05-09,1140.0,0.0006996921354603975,0.019311502938706968,0.00279876854184159,0.9465435208508256,0.0,362
2022-06-08,Dong Nai,0,634,9751,8548,1203,483,1.124068439636391,23.535447325391264,31,2854,2022-05-09,1408.0,0.003179161111680853,0.29268792944313404,0.04953338119167265,0.8766280381499333,0.0,720
2022-06-08,Hai Phong City,5352,379,6296,4564,1732,1100,2.829147016608571,31.839712204007284,3522,1658,2022-05-09,1025.0,0.5594027954256671,0.2633418043202033,0.17471410419313851,0.7249047013977128,0.8500635324015248,632
2022-06-08,Hue City,0,439,6830,6144,686,120,0.5424822915050928,18.683406444624968,512,832,2022-05-09,889.0,0.07496339677891654,0.12181551976573939,0.017569546120058566,0.8995607613469986,0.0,566
2022-06-08,Khanh Hoa,0,196,3648,3308,340,28,0.45953826874879505,18.883821899869044,7,524,2022-05-09,0.0,0.001918859649122807,0.14364035087719298,0.007675438596491228,0.9067982456140351,0.0,312
2022-06-08,Lam Dong,0,94,1624,1280,344,157,2.317302518953289,26.17603842159917,405,208,2022-05-09,0.0,0.24938423645320196,0.12807881773399016,0.09667487684729065,0.7881773399014779,0.0,187
2022-06-08,Nghe An,81,151,2951,2428,523,149,1.3030520872745617,22.052685299356078,684,176,2022-05-09,0.0,0.2317858353100644,0.05964079972890546,0.050491358861402914,0.8227719417146729,0.027448322602507624,374
2022-06-08,Quang Nam,0,29,592,432,160,86,1.8585279547062987,23.573958333333334,141,0,2022-05-09,0.0,0.23817567567567569,0.0,0.14527027027027026,0.7297297297297297,0.0,74
2022-06-08,Quang Ninh,418,51,905,619,286,156,2.8939351198871655,28.024650537634407,549,85,2022-05-09,0.0,0.6066298342541436,0.09392265193370165,0.1723756906077348,0.6839779005524862,0.46187845303867403,130
2022-06-08,Thai Nguyen,1182,190,2804,2556,248,15,0.463328313253012,21.73843298163345,0,649,2022-05-09,0.0,0.0,0.23145506419400855,0.005349500713266762,0.9115549215406562,0.4215406562054208,233
2022-06-08,Vung Tau,0,183,3714,3286,428,181,0.6945715962441315,18.274110671936757,158,401,2022-05-09,332.0,0.04254173397953689,0.10796984383414109,0.04873451803984922,0.884760366182014,0.0,247
2022-06-09,Bac Ninh,0,135,2304,2014,290,118,1.0149482895783613,22.36525647369289,258,520,2022-05-10,0.0,0.11197916666666667,0.22569444444444445,0.051215277777777776,0.8741319444444444,0.0,172
2022-06-09,Binh Duong,271,472,6979,6008,971,444,1.1704904338453248,21.76071289982815,401,1048,2022-05-10,1586.0,0.05745808855136839,0.15016478005444905,0.06361942971772461,0.8608683192434446,0.038830778048431006,527
2022-06-09,Can Tho City,0,574,6999,6611,388,9,0.22963591635916356,18.90536253776435,0,164,2022-05-10,1146.0,0.0,0.023431918845549363,0.0012858979854264896,0.9445635090727247,0.0,379
2022-06-09,Dong Nai,1459,664,9747,8588,1159,423,1.11216438561065,23.110888268805954,115,2709,2022-05-10,1408.0,0.011798502103211244,0.27793167128347185,0.04339796860572484,0.8810916179337231,0.14968708320508875,736
2022-06-09,Hai Phong City,0,425,5493,4511,982,455,2.3250543745176455,29.519994834329566,1133,1914,2022-05-10,1021.0,0.20626251592936465,0.3484434735117422,0.0828326961587475,0.8212270162024394,0.0,527
2022-06-09,Hue City,0,411,6588,5966,622,57,0.45257292166586677,18.065428587362668,0,473,2022-05-10,885.0,0.0,0.07179720704310869,0.008652094717668488,0.9055859137826351,0.0,565
2022-06-09,Khanh Hoa,0,191,3446,3123,323,32,0.4457657381899806,18.793548731072722,57,470,2022-05-10,0.0,0.01654091700522345,0.1363900174114916,0.009286128845037725,0.9062681369704004,0.0,291
2022-06-09,Lam Dong,830,98,1832,1317,515,327,2.5469317096466093,27.78772462667679,832,223,2022-05-10,0.0,0.45414847161572053,0.12172489082969433,0.1784934497816594,0.7188864628820961,0.45305676855895194,188
2022-06-09,Nghe An,0,157,2767,2423,344,77,0.8644930340557275,20.733030927835053,327,202,2022-05-10,0.0,0.11817853270690279,0.07300325262016624,0.027827972533429706,0.8756776292013011,0.0,267
2022-06-09,Quang Nam,0,33,499,397,102,41,0.9788683602771363,21.654869857262806,36,0,2022-05-10,0.0,0.07214428857715431,0.0,0.08216432865731463,0.7955911823647295,0.0,61
2022-06-09,Quang Ninh,0,51,928,668,260,126,2.275883668903803,23.51412556053812,270,90,2022-05-10,0.0,0.29094827586206895,0.09698275862068965,0.13577586206896552,0.7198275862068966,0.0,134
2022-06-09,Thai Nguyen,0,186,2826,2568,258,28,0.5993003498250875,21.033385214007783,43,771,2022-05-10,0.0,0.01521585279547063,0.27282377919320594,0.009907997169143666,0.9087048832271762,0.0,230
2022-06-09,Vung Tau,0,175,3763,3344,419,116,0.6674006291106663,17.983363237639555,72,386,2022-05-10,331.0,0.019133669944193462,0.10257773053414829,0.030826468243422802,0.8886526707414297,0.0,303
2022-06-10,Bac Ninh,0,132,2666,2123,543,307,1.2828558639212175,24.676401942355888,755,530,2022-05-11,0.0,0.28319579894973745,0.19879969992498125,0.11515378844711177,0.7963240810202551,0.0,236
2022-06-10,Binh Duong,343,487,7003,6023,980,492,1.4375201808201485,23.067011989612684,284,1702,2022-05-11,1602.0,0.04055404826502927,0.2430386977009853,0.07025560474082536,0.86005997429673,0.04897900899614451,488
2022-06-10,Can Tho City,0,525,7085,6714,371,28,0.33348196881091613,19.534778405710888,117,142,2022-05-11,1141.0,0.01651376146788991,0.020042342978122796,0.003952011291460833,0.947635850388144,0.0,343
2022-06-10,Dong Nai,1608,641,10070,8713,1357,532,1.5289468844258074,25.70429035339064,30,3920,2022-05-11,1409.0,0.0029791459781529296,0.38927507447864945,0.052830188679245285,0.8652432969215491,0.15968222442899702,825
2022-06-10,Hai Phong City,1518,380,5674,4416,1258,675,2.5933233682112604,31.603430596395988,2037,2066,2022-05-11,1011.0,0.3590059922453296,0.3641170250264364,0.11896369404300318,0.7782869228057807,0.26753612971448715,583
2022-06-10,Hue City,0,413,6916,6299,617,67,0.41089236850106414,18.479229427620105,53,471,2022-05-11,879.0,0.0076633892423366105,0.06810294968189705,0.009687680740312319,0.9107865818392135,0.0,550
2022-06-10,Khanh Hoa,0,199,3572,3252,320,43,0.40482093663911844,17.974897687742992,47,394,2022-05-11,0.0,0.013157894736842105,0.1103023516237402,0.012038073908174692,0.910414333706607,0.0,277
2022-06-10,Lam Dong,266,100,1730,1321,409,231,2.3506561679790026,26.76431268882175,492,222,2022-05-11,0.0,0.28439306358381505,0.1283236994219653,0.13352601156069363,0.7635838150289017,0.15375722543352602,178
2022-06-10,Nghe An,0,159,2966,2405,561,206,1.4083045204251505,22.585679678848283,874,145,2022-05-11,0.0,0.2946729602157788,0.04888739042481457,0.06945380984490897,0.8108563722184761,0.0,355
2022-06-10,Quang Nam,0,32,539,409,130,69,1.3369207772795217,23.074001629991848,83,0,2022-05-11,0.0,0.15398886827458255,0.0,0.1280148423005566,0.7588126159554731,0.0,61
2022-06-10,Quang Ninh,0,58,995,730,265,131,2.0776149776149775,24.28381082310141,218,128,2022-05-11,0.0,0.21909547738693466,0.12864321608040202,0.13165829145728644,0.7336683417085427,0.0,134
2022-06-10,Thai Nguyen,330,181,2808,2551,257,34,0.5656573303053243,22.8716523101018,63,803,2022-05-11,0.0,0.022435897435897436,0.28596866096866097,0.012108262108262107,0.9084757834757835,0.11752136752136752,223
2022-06-10,Vung Tau,0,194,3815,3421,394,116,0.7937482478273058,19.42294220665499,82,483,2022-05-11,329.0,0.021494102228047183,0.12660550458715597,0.03040629095674967,0.8967234600262123,0.0,278
2022-06-11,Bac Ninh,0,129,2557,2184,373,133,1.0635244714740804,22.97375513933303,494,595,2022-05-12,0.0,0.1931951505670708,0.23269456394211968,0.05201407899882675,0.8541259288228392,0.0,240
2022-06-11,Binh Duong,297,477,7335,6275,1060,527,1.5400684398817857,23.610086951911352,513,2061,2022-05-12,1618.0,0.06993865030674846,0.2809815950920245,0.07184730743012951,0.8554873892297206,0.04049079754601227,533
2022-06-11,Can Tho City,0,504,7328,6944,384,25,0.2593102636534839,19.345436022819882,0,143,2022-05-12,1132.0,0.0,0.01951419213973799,0.003411572052401747,0.9475982532751092,0.0,359
2022-06-11,Dong Nai,1796,627,10453,8923,1530,686,1.600032509752926,26.154479143347512,451,4623,2022-05-12,1405.0,0.04314550846646895,0.44226537836027935,0.0656270927006601,0.8536305366880321,0.17181670333875443,844
2022-06-11,Hai Phong City,2731,399,5636,4633,1003,421,2.2825722052327557,31.205848772080998,1106,2183,2022-05-12,1008.0,0.19623846699787084,0.38733144073811215,0.07469836763662172,0.8220369056068133,0.4845635202271114,582
2022-06-11,Hue City,0,406,7233,6509,724,118,0.6458333333333334,19.70474618769829,160,1420,2022-05-12,876.0,0.022120835061523573,0.1963224111710217,0.016314115857873634,0.8999032213466058,0.0,606
2022-06-11,Khanh Hoa,0,195,3620,3303,317,41,0.4910330818340105,20.356587037597016,46,1114,2022-05-12,0.0,0.01270718232044199,0.30773480662983427,0.011325966850828728,0.9124309392265193,0.0,276
2022-06-11,Lam Dong,381,88,2163,1363,800,582,2.932231311065667,28.732393850658855,1508,240,2022-05-12,0.0,0.6971798428109107,0.11095700416088766,0.26907073509015256,0.6301433194637078,0.17614424410540916,218
2022-06-11,Nghe An,0,146,3036,2436,600,241,1.5065150936186473,22.871840021840022,1085,153,2022-05-12,0.0,0.3573781291172596,0.05039525691699605,0.07938076416337286,0.8023715415019763,0.0,359
2022-06-11,Quang Nam,0,35,822,500,322,223,3.2221515151515154,26.306133333333335,489,0,2022-05-12,0.0,0.5948905109489051,0.0,0.2712895377128954,0.6082725060827251,0.0,99
2022-06-11,Quang Ninh,193,50,1012,684,328,186,2.4634564643799473,29.034306569343066,424,122,2022-05-12,0.0,0.4189723320158103,0.12055335968379446,0.18379446640316205,0.6758893280632411,0.1907114624505929,142
2022-06-11,Thai Nguyen,589,171,3105,2749,356,72,0.7594830597275586,23.521643056060057,378,916,2022-05-12,0.0,0.12173913043478261,0.29500805152979065,0.02318840579710145,0.8853462157809984,0.1896940418679549,284
2022-06-11,Vung Tau,0,193,4287,3772,515,175,1.0734467580836295,20.928039527086643,551,616,2022-05-12,327.0,0.12852810823419641,0.1436902262654537,0.040821087007231166,0.8798693725215768,0.0,340
2022-06-12,Bac Ninh,0,116,2941,2163,778,483,1.7088884051661588,22.72480423767849,1568,520,2022-05-13,0.0,0.5331519891193471,0.17681060863651818,0.16422985379122748,0.7354641278476709,0.0,295
2022-06-12,Binh Duong,4230,405,8246,6213,2033,1390,1.851918613646913,25.16442730097503,3057,1283,2022-05-13,1623.0,0.37072520009701676,0.15559058937666748,0.16856657773465922,0.7534562211981567,0.5129759883579917,643
2022-06-12,Can Tho City,2416,447,7335,6896,439,48,0.4257171889030672,20.210036231884057,25,220,2022-05-13,1126.0,0.0034083162917518746,0.029993183367416496,0.006543967280163599,0.9401499659168371,0.3293796864349012,391
2022-06-12,Dong Nai,6909,540,11647,8358,3289,2295,2.2179378369079026,28.344691992195276,5284,2916,2022-05-13,1401.0,0.4536790589851464,0.25036490083283247,0.19704644972954408,0.7176096848973985,0.5931999656563922,994
2022-06-12,Hai Phong City,258,338,6472,4599,1873,1178,3.086910994764398,31.816482164821647,4026,2084,2022-05-13,1006.0,0.6220642768850433,0.3220024721878863,0.18201483312731767,0.7105995055624228,0.03986402966625464,695
2022-06-12,Hue City,370,379,7855,6784,1071,306,0.9707220435370344,21.27533863368669,2208,1082,2022-05-13,871.0,0.2810948440483768,0.1377466581795035,0.03895607893061744,0.863653723742839,0.047103755569700825,765
2022-06-12,Khanh Hoa,0,164,4016,3238,778,419,1.31071953010279,21.676265432098766,1314,1177,2022-05-13,0.0,0.32719123505976094,0.2930776892430279,0.10433266932270917,0.8062749003984063,0.0,359
2022-06-12,Lam Dong,637,81,2048,1267,781,591,3.0073358116480793,28.098500394632993,1368,221,2022-05-13,0.0,0.66796875,0.10791015625,0.28857421875,0.61865234375,0.31103515625,190
2022-06-12,Nghe An,0,133,3157,2352,805,405,2.0498186293561345,25.465275423728816,1807,92,2022-05-13,0.0,0.5723788406715236,0.029141590117199873,0.12828634779854292,0.7450110864745011,0.0,400
2022-06-12,Quang Nam,0,29,773,449,324,216,3.2534930139720557,24.241536748329622,441,0,2022-05-13,0.0,0.5705045278137129,0.0,0.2794307891332471,0.5808538163001293,0.0,108
2022-06-12,Quang Ninh,152,47,1015,707,308,150,3.131697722567288,29.348990610328638,650,101,2022-05-13,0.0,0.6403940886699507,0.09950738916256158,0.1477832512315271,0.696551724137931,0.1497536945812808,158
2022-06-12,Thai Nguyen,0,164,3044,2720,324,32,0.6923640167364017,22.805043456971475,177,890,2022-05-13,0.0,0.058147174770039424,0.2923784494086728,0.010512483574244415,0.8935611038107752,0.0,292
2022-06-12,Vung Tau,0,167,4755,3761,994,631,1.7939639868120718,23.100309789343246,2601,526,2022-05-13,327.0,0.5470031545741325,0.11062039957939011,0.13270241850683492,0.7909568874868559,0.0,363
2022-06-13,Bac Ninh,385,119,2631,2084,547,303,1.4603479853479855,24.087094713304584,886,372,2022-05-14,0.0,0.33675408589889777,0.14139110604332952,0.11516533637400228,0.7920942607373622,0.14633219308247813,244
2022-06-13,Binh Duong,486,478,6729,5916,813,399,1.302739501312336,22.15085484505933,469,1067,2022-05-14,1645.0,0.06969832070144152,0.15856739485807697,0.05929558626839055,0.879179670084708,0.0722246990637539,414
2022-06-13,Can Tho City,0,520,6993,6573,420,38,0.3160255458190999,19.066740143914057,8,256,2022-05-14,1128.0,0.001144001144001144,0.03660803660803661,0.005434005434005434,0.93993993993994,0.0,382
2022-06-13,Dong Nai,2056,610,9556,8336,1220,459,1.3671334336303669,24.81305050263284,595,2604,2022-05-14,1399.0,0.062264545835077435,0.2724989535370448,0.0480326496442026,0.872331519464211,0.21515278359146087,761
2022-06-13,Hai Phong City,2806,355,5732,4242,1490,881,3.180547550432277,31.155012944222168,2523,1960,2022-05-14,1010.0,0.4401605024424285,0.34193998604326586,0.15369853454291696,0.7400558269364969,0.4895324494068388,609
2022-06-13,Hue City,0,418,7216,6427,789,129,0.6112513452695431,18.232167651020617,668,662,2022-05-14,873.0,0.09257206208425721,0.09174057649667405,0.017876940133037693,0.8906596452328159,0.0,660
2022-06-13,Khanh Hoa,157,180,3519,3156,363,59,0.5603622535775042,19.837891242491306,85,414,2022-05-14,0.0,0.024154589371980676,0.11764705882352941,0.016766126740551293,0.896845694799659,0.04461494742824666,304
2022-06-13,Lam Dong,138,87,1620,1174,446,269,2.9258234519104085,28.562212765957444,690,168,2022-05-14,0.0,0.42592592592592593,0.1037037037037037,0.16604938271604938,0.7246913580246913,0.08518518518518518,177
